Time[s] Mass[kg] Fuel[kg] FuelUsage[kg/s] Posx(t)[m] Posy(t)[m] Posz(t)[m] Velx(t)[m/s] Vely(t)[m/s] Velz(t)[m/s] EngineFx[N] EngineFy[N] EngineFz[N] NetFx[N] NetFy[N] NetFz[N] EKinx[J] EKiny[J] EKinz[J] EPotx[J] EPoty[J] EPotz[J] Method
21.1 9788 288 10 11.42396952 0 0 1.07145152 0 0 500 0 0 500 0 0 5243.683741 0 0 0 0 0 2
21.2 9787 287 10 11.53188099 0 0 1.076560338 0 0 500 0 0 500 0 0 5268.148015 0 0 0 0 0 2
21.3 9786 286 10 11.64030343 0 0 1.081669678 0 0 500 0 0 500 0 0 5292.609735 0 0 0 0 0 2
21.4 9785 285 10 11.74923688 0 0 1.08677954 0 0 500 0 0 500 0 0 5317.0689 0 0 0 0 0 2
21.5 9784 284 10 11.85868139 0 0 1.091889924 0 0 500 0 0 500 0 0 5341.525511 0 0 0 0 0 2
21.6 9783 283 10 11.96863702 0 0 1.097000831 0 0 500 0 0 500 0 0 5365.979566 0 0 0 0 0 2
21.7 9782 282 10 12.07910381 0 0 1.10211226 0 0 500 0 0 500 0 0 5390.431065 0 0 0 0 0 2
21.8 9781 281 10 12.19008183 0 0 1.107224212 0 0 500 0 0 500 0 0 5414.880009 0 0 0 0 0 2
21.9 9780 280 10 12.30157113 0 0 1.112336686 0 0 500 0 0 500 0 0 5439.326397 0 0 0 0 0 2
22 9779 279 10 12.41357174 0 0 1.117449684 0 0 500 0 0 500 0 0 5463.770229 0 0 0 0 0 2
22.1 9778 278 10 12.52608374 0 0 1.122563204 0 0 500 0 0 500 0 0 5488.211504 0 0 0 0 0 2
22.2 9777 277 10 12.63910717 0 0 1.127677247 0 0 500 0 0 500 0 0 5512.650222 0 0 0 0 0 2
22.3 9776 276 10 12.75264208 0 0 1.132791813 0 0 500 0 0 500 0 0 5537.086383 0 0 0 0 0 2
22.4 9775 275 10 12.86668852 0 0 1.137906903 0 0 500 0 0 500 0 0 5561.519988 0 0 0 0 0 2
22.5 9774 274 10 12.98124655 0 0 1.143022516 0 0 500 0 0 500 0 0 5585.951034 0 0 0 0 0 2
22.6 9773 273 10 13.09631623 0 0 1.148138652 0 0 500 0 0 500 0 0 5610.379523 0 0 0 0 0 2
22.7 9772 272 10 13.21189759 0 0 1.153255312 0 0 500 0 0 500 0 0 5634.805454 0 0 0 0 0 2
22.8 9771 271 10 13.3279907 0 0 1.158372495 0 0 500 0 0 500 0 0 5659.228826 0 0 0 0 0 2
22.9 9770 270 10 13.4445956 0 0 1.163490203 0 0 500 0 0 500 0 0 5683.64964 0 0 0 0 0 2
23 9769 269 10 13.56171236 0 0 1.168608434 0 0 500 0 0 500 0 0 5708.067895 0 0 0 0 0 2
23.1 9768 268 10 13.67934102 0 0 1.173727189 0 0 500 0 0 500 0 0 5732.48359 0 0 0 0 0 2
23.2 9767 267 10 13.79748163 0 0 1.178846468 0 0 500 0 0 500 0 0 5756.896727 0 0 0 0 0 2
23.3 9766 266 10 13.91613424 0 0 1.183966271 0 0 500 0 0 500 0 0 5781.307303 0 0 0 0 0 2
23.4 9765 265 10 14.03529892 0 0 1.189086599 0 0 500 0 0 500 0 0 5805.71532 0 0 0 0 0 2
23.5 9764 264 10 14.15497571 0 0 1.194207451 0 0 500 0 0 500 0 0 5830.120777 0 0 0 0 0 2
23.6 9763 263 10 14.27516466 0 0 1.199328828 0 0 500 0 0 500 0 0 5854.523673 0 0 0 0 0 2
23.7 9762 262 10 14.39586583 0 0 1.204450729 0 0 500 0 0 500 0 0 5878.924009 0 0 0 0 0 2
23.8 9761 261 10 14.51707926 0 0 1.209573155 0 0 500 0 0 500 0 0 5903.321784 0 0 0 0 0 2
23.9 9760 260 10 14.63880502 0 0 1.214696106 0 0 500 0 0 500 0 0 5927.716997 0 0 0 0 0 2
24 9759 259 10 14.76104315 0 0 1.219819582 0 0 500 0 0 500 0 0 5952.109649 0 0 0 0 0 2
24.1 9758 258 10 14.88379371 0 0 1.224943583 0 0 500 0 0 500 0 0 5976.499739 0 0 0 0 0 2
24.2 9757 257 10 15.00705675 0 0 1.230068109 0 0 500 0 0 500 0 0 6000.887267 0 0 0 0 0 2
24.3 9756 256 10 15.13083232 0 0 1.23519316 0 0 500 0 0 500 0 0 6025.272233 0 0 0 0 0 2
24.4 9755 255 10 15.25512047 0 0 1.240318736 0 0 500 0 0 500 0 0 6049.654637 0 0 0 0 0 2
24.5 9754 254 10 15.37992126 0 0 1.245444838 0 0 500 0 0 500 0 0 6074.034477 0 0 0 0 0 2
24.6 9753 253 10 15.50523474 0 0 1.250571466 0 0 500 0 0 500 0 0 6098.411755 0 0 0 0 0 2
24.7 9752 252 10 15.63106096 0 0 1.25569862 0 0 500 0 0 500 0 0 6122.786469 0 0 0 0 0 2
24.8 9751 251 10 15.75739997 0 0 1.260826299 0 0 500 0 0 500 0 0 6147.15862 0 0 0 0 0 2
24.9 9750 250 10 15.88425183 0 0 1.265954504 0 0 500 0 0 500 0 0 6171.528207 0 0 0 0 0 2
25 9749 249 10 16.01161659 0 0 1.271083235 0 0 500 0 0 500 0 0 6195.895229 0 0 0 0 0 2
25.1 9748 248 10 16.1394943 0 0 1.276212492 0 0 500 0 0 500 0 0 6220.259688 0 0 0 0 0 2
25.2 9747 247 10 16.26788502 0 0 1.281342276 0 0 500 0 0 500 0 0 6244.621582 0 0 0 0 0 2
25.3 9746 246 10 16.39678879 0 0 1.286472586 0 0 500 0 0 500 0 0 6268.98091 0 0 0 0 0 2
25.4 9745 245 10 16.52620568 0 0 1.291603422 0 0 500 0 0 500 0 0 6293.337674 0 0 0 0 0 2
25.5 9744 244 10 16.65613573 0 0 1.296734785 0 0 500 0 0 500 0 0 6317.691872 0 0 0 0 0 2
25.6 9743 243 10 16.78657899 0 0 1.301866675 0 0 500 0 0 500 0 0 6342.043505 0 0 0 0 0 2
25.7 9742 242 10 16.91753552 0 0 1.306999091 0 0 500 0 0 500 0 0 6366.392572 0 0 0 0 0 2
25.8 9741 241 10 17.04900537 0 0 1.312132034 0 0 500 0 0 500 0 0 6390.739072 0 0 0 0 0 2
25.9 9740 240 10 17.18098859 0 0 1.317265504 0 0 500 0 0 500 0 0 6415.083006 0 0 0 0 0 2
26 9739 239 10 17.31348524 0 0 1.322399502 0 0 500 0 0 500 0 0 6439.424373 0 0 0 0 0 2
26.1 9738 238 10 17.44649537 0 0 1.327534026 0 0 500 0 0 500 0 0 6463.763174 0 0 0 0 0 2
26.2 9737 237 10 17.58001903 0 0 1.332669078 0 0 500 0 0 500 0 0 6488.099407 0 0 0 0 0 2
26.3 9736 236 10 17.71405628 0 0 1.337804657 0 0 500 0 0 500 0 0 6512.433072 0 0 0 0 0 2
26.4 9735 235 10 17.84860716 0 0 1.342940764 0 0 500 0 0 500 0 0 6536.76417 0 0 0 0 0 2
26.5 9734 234 10 17.98367173 0 0 1.348077399 0 0 500 0 0 500 0 0 6561.092699 0 0 0 0 0 2
26.6 9733 233 10 18.11925004 0 0 1.353214561 0 0 500 0 0 500 0 0 6585.418661 0 0 0 0 0 2
26.7 9732 232 10 18.25534215 0 0 1.358352251 0 0 500 0 0 500 0 0 6609.742053 0 0 0 0 0 2
26.8 9731 231 10 18.39194811 0 0 1.363490469 0 0 500 0 0 500 0 0 6634.062877 0 0 0 0 0 2
26.9 9730 230 10 18.52906797 0 0 1.368629215 0 0 500 0 0 500 0 0 6658.381132 0 0 0 0 0 2
27 9729 229 10 18.66670178 0 0 1.37376849 0 0 500 0 0 500 0 0 6682.696817 0 0 0 0 0 2
27.1 9728 228 10 18.8048496 0 0 1.378908292 0 0 500 0 0 500 0 0 6707.009933 0 0 0 0 0 2
27.2 9727 227 10 18.94351148 0 0 1.384048623 0 0 500 0 0 500 0 0 6731.320479 0 0 0 0 0 2
27.3 9726 226 10 19.08268747 0 0 1.389189483 0 0 500 0 0 500 0 0 6755.628455 0 0 0 0 0 2
27.4 9725 225 10 19.22237763 0 0 1.394330871 0 0 500 0 0 500 0 0 6779.93386 0 0 0 0 0 2
27.5 9724 224 10 19.362582 0 0 1.399472788 0 0 500 0 0 500 0 0 6804.236695 0 0 0 0 0 2
27.6 9723 223 10 19.50330065 0 0 1.404615234 0 0 500 0 0 500 0 0 6828.536958 0 0 0 0 0 2
27.7 9722 222 10 19.64453362 0 0 1.409758208 0 0 500 0 0 500 0 0 6852.834651 0 0 0 0 0 2
27.8 9721 221 10 19.78628096 0 0 1.414901712 0 0 500 0 0 500 0 0 6877.129771 0 0 0 0 0 2
27.9 9720 220 10 19.92854274 0 0 1.420045745 0 0 500 0 0 500 0 0 6901.422321 0 0 0 0 0 2
28 9719 219 10 20.071319 0 0 1.425190307 0 0 500 0 0 500 0 0 6925.712298 0 0 0 0 0 2
28.1 9718 218 10 20.21460979 0 0 1.430335399 0 0 500 0 0 500 0 0 6949.999703 0 0 0 0 0 2
28.2 9717 217 10 20.35841518 0 0 1.43548102 0 0 500 0 0 500 0 0 6974.284535 0 0 0 0 0 2
28.3 9716 216 10 20.5027352 0 0 1.440627171 0 0 500 0 0 500 0 0 6998.566794 0 0 0 0 0 2
28.4 9715 215 10 20.64756992 0 0 1.445773851 0 0 500 0 0 500 0 0 7022.846481 0 0 0 0 0 2
28.5 9714 214 10 20.79291939 0 0 1.450921061 0 0 500 0 0 500 0 0 7047.123594 0 0 0 0 0 2
28.6 9713 213 10 20.93878365 0 0 1.456068801 0 0 500 0 0 500 0 0 7071.398133 0 0 0 0 0 2
28.7 9712 212 10 21.08516277 0 0 1.461217071 0 0 500 0 0 500 0 0 7095.670099 0 0 0 0 0 2
28.8 9711 211 10 21.2320568 0 0 1.466365872 0 0 500 0 0 500 0 0 7119.93949 0 0 0 0 0 2
28.9 9710 210 10 21.37946579 0 0 1.471515202 0 0 500 0 0 500 0 0 7144.206307 0 0 0 0 0 2
29 9709 209 10 21.52738979 0 0 1.476665063 0 0 500 0 0 500 0 0 7168.47055 0 0 0 0 0 2
29.1 9708 208 10 21.67582885 0 0 1.481815455 0 0 500 0 0 500 0 0 7192.732217 0 0 0 0 0 2
29.2 9707 207 10 21.82478304 0 0 1.486966377 0 0 500 0 0 500 0 0 7216.99131 0 0 0 0 0 2
29.3 9706 206 10 21.97425239 0 0 1.492117829 0 0 500 0 0 500 0 0 7241.247826 0 0 0 0 0 2
29.4 9705 205 10 22.12423697 0 0 1.497269813 0 0 500 0 0 500 0 0 7265.501767 0 0 0 0 0 2
29.5 9704 204 10 22.27473683 0 0 1.502422327 0 0 500 0 0 500 0 0 7289.753133 0 0 0 0 0 2
29.6 9703 203 10 22.42575202 0 0 1.507575373 0 0 500 0 0 500 0 0 7314.001921 0 0 0 0 0 2
29.7 9702 202 10 22.57728259 0 0 1.512728949 0 0 500 0 0 500 0 0 7338.248134 0 0 0 0 0 2
29.8 9701 201 10 22.72932861 0 0 1.517883057 0 0 500 0 0 500 0 0 7362.491769 0 0 0 0 0 2
29.9 9700 200 10 22.88189011 0 0 1.523037696 0 0 500 0 0 500 0 0 7386.732828 0 0 0 0 0 2
30 9699 199 10 23.03496715 0 0 1.528192867 0 0 500 0 0 500 0 0 7410.971309 0 0 0 0 0 2
30.1 9698 198 10 23.18855979 0 0 1.533348569 0 0 500 0 0 500 0 0 7435.207212 0 0 0 0 0 2
30.2 9697 197 10 23.34266809 0 0 1.538504803 0 0 500 0 0 500 0 0 7459.440538 0 0 0 0 0 2
30.3 9696 196 10 23.49729208 0 0 1.543661569 0 0 500 0 0 500 0 0 7483.671286 0 0 0 0 0 2
30.4 9695 195 10 23.65243183 0 0 1.548818866 0 0 500 0 0 500 0 0 7507.899455 0 0 0 0 0 2
30.5 9694 194 10 23.80808739 0 0 1.553976696 0 0 500 0 0 500 0 0 7532.125046 0 0 0 0 0 2
30.6 9693 193 10 23.96425882 0 0 1.559135058 0 0 500 0 0 500 0 0 7556.348057 0 0 0 0 0 2
30.7 9692 192 10 24.12094616 0 0 1.564293952 0 0 500 0 0 500 0 0 7580.56849 0 0 0 0 0 2
30.8 9691 191 10 24.27814947 0 0 1.569453378 0 0 500 0 0 500 0 0 7604.786343 0 0 0 0 0 2
30.9 9690 190 10 24.4358688 0 0 1.574613337 0 0 500 0 0 500 0 0 7629.001616 0 0 0 0 0 2
31 9689 189 10 24.59410421 0 0 1.579773828 0 0 500 0 0 500 0 0 7653.214309 0 0 0 0 0 2
31.1 9688 188 10 24.75285574 0 0 1.584934852 0 0 500 0 0 500 0 0 7677.424422 0 0 0 0 0 2
31.2 9687 187 10 24.91212346 0 0 1.590096409 0 0 500 0 0 500 0 0 7701.631955 0 0 0 0 0 2
31.3 9686 186 10 25.07190742 0 0 1.595258498 0 0 500 0 0 500 0 0 7725.836907 0 0 0 0 0 2
31.4 9685 185 10 25.23220766 0 0 1.600421121 0 0 500 0 0 500 0 0 7750.039278 0 0 0 0 0 2
31.5 9684 184 10 25.39302424 0 0 1.605584277 0 0 500 0 0 500 0 0 7774.239067 0 0 0 0 0 2
31.6 9683 183 10 25.55435723 0 0 1.610747965 0 0 500 0 0 500 0 0 7798.436275 0 0 0 0 0 2
31.7 9682 182 10 25.71620666 0 0 1.615912188 0 0 500 0 0 500 0 0 7822.630901 0 0 0 0 0 2
31.8 9681 181 10 25.87857259 0 0 1.621076943 0 0 500 0 0 500 0 0 7846.822945 0 0 0 0 0 2
31.9 9680 180 10 26.04145508 0 0 1.626242233 0 0 500 0 0 500 0 0 7871.012406 0 0 0 0 0 2
32 9679 179 10 26.20485417 0 0 1.631408056 0 0 500 0 0 500 0 0 7895.199285 0 0 0 0 0 2
32.1 9678 178 10 26.36876993 0 0 1.636574412 0 0 500 0 0 500 0 0 7919.383581 0 0 0 0 0 2
32.2 9677 177 10 26.53320241 0 0 1.641741303 0 0 500 0 0 500 0 0 7943.565294 0 0 0 0 0 2
32.3 9676 176 10 26.69815165 0 0 1.646908727 0 0 500 0 0 500 0 0 7967.744423 0 0 0 0 0 2
32.4 9675 175 10 26.86361772 0 0 1.652076686 0 0 500 0 0 500 0 0 7991.920969 0 0 0 0 0 2
32.5 9674 174 10 27.02960066 0 0 1.657245179 0 0 500 0 0 500 0 0 8016.094931 0 0 0 0 0 2
32.6 9673 173 10 27.19610053 0 0 1.662414206 0 0 500 0 0 500 0 0 8040.266308 0 0 0 0 0 2
32.7 9672 172 10 27.36311739 0 0 1.667583768 0 0 500 0 0 500 0 0 8064.435101 0 0 0 0 0 2
32.8 9671 171 10 27.53065128 0 0 1.672753864 0 0 500 0 0 500 0 0 8088.601309 0 0 0 0 0 2
32.9 9670 170 10 27.69870226 0 0 1.677924495 0 0 500 0 0 500 0 0 8112.764932 0 0 0 0 0 2
33 9669 169 10 27.86727038 0 0 1.68309566 0 0 500 0 0 500 0 0 8136.92597 0 0 0 0 0 2
33.1 9668 168 10 28.0363557 0 0 1.688267361 0 0 500 0 0 500 0 0 8161.084422 0 0 0 0 0 2
33.2 9667 167 10 28.20595827 0 0 1.693439596 0 0 500 0 0 500 0 0 8185.240288 0 0 0 0 0 2
33.3 9666 166 10 28.37607815 0 0 1.698612367 0 0 500 0 0 500 0 0 8209.393569 0 0 0 0 0 2
33.4 9665 165 10 28.54671538 0 0 1.703785672 0 0 500 0 0 500 0 0 8233.544262 0 0 0 0 0 2
33.5 9664 164 10 28.71787003 0 0 1.708959514 0 0 500 0 0 500 0 0 8257.69237 0 0 0 0 0 2
33.6 9663 163 10 28.88954213 0 0 1.71413389 0 0 500 0 0 500 0 0 8281.83789 0 0 0 0 0 2
33.7 9662 162 10 29.06173176 0 0 1.719308802 0 0 500 0 0 500 0 0 8305.980823 0 0 0 0 0 2
33.8 9661 161 10 29.23443896 0 0 1.72448425 0 0 500 0 0 500 0 0 8330.121168 0 0 0 0 0 2
33.9 9660 160 10 29.40766378 0 0 1.729660233 0 0 500 0 0 500 0 0 8354.258926 0 0 0 0 0 2
34 9659 159 10 29.58140628 0 0 1.734836752 0 0 500 0 0 500 0 0 8378.394096 0 0 0 0 0 2
34.1 9658 158 10 29.75566651 0 0 1.740013808 0 0 500 0 0 500 0 0 8402.526678 0 0 0 0 0 2
34.2 9657 157 10 29.93044453 0 0 1.745191399 0 0 500 0 0 500 0 0 8426.656671 0 0 0 0 0 2
34.3 9656 156 10 30.10574039 0 0 1.750369527 0 0 500 0 0 500 0 0 8450.784075 0 0 0 0 0 2
34.4 9655 155 10 30.28155414 0 0 1.755548191 0 0 500 0 0 500 0 0 8474.90889 0 0 0 0 0 2
34.5 9654 154 10 30.45788584 0 0 1.760727391 0 0 500 0 0 500 0 0 8499.031116 0 0 0 0 0 2
34.6 9653 153 10 30.63473554 0 0 1.765907128 0 0 500 0 0 500 0 0 8523.150753 0 0 0 0 0 2
34.7 9652 152 10 30.8121033 0 0 1.771087401 0 0 500 0 0 500 0 0 8547.267799 0 0 0 0 0 2
34.8 9651 151 10 30.98998916 0 0 1.776268212 0 0 500 0 0 500 0 0 8571.382255 0 0 0 0 0 2
34.9 9650 150 10 31.16839318 0 0 1.781449559 0 0 500 0 0 500 0 0 8595.494121 0 0 0 0 0 2
35 9649 149 10 31.34731542 0 0 1.786631443 0 0 500 0 0 500 0 0 8619.603396 0 0 0 0 0 2
35.1 9648 148 10 31.52675593 0 0 1.791813864 0 0 500 0 0 500 0 0 8643.710081 0 0 0 0 0 2
35.2 9647 147 10 31.70671476 0 0 1.796996823 0 0 500 0 0 500 0 0 8667.814174 0 0 0 0 0 2
35.3 9646 146 10 31.88719197 0 0 1.802180318 0 0 500 0 0 500 0 0 8691.915675 0 0 0 0 0 2
35.4 9645 145 10 32.0681876 0 0 1.807364352 0 0 500 0 0 500 0 0 8716.014585 0 0 0 0 0 2
35.5 9644 144 10 32.24970172 0 0 1.812548922 0 0 500 0 0 500 0 0 8740.110903 0 0 0 0 0 2
35.6 9643 143 10 32.43173438 0 0 1.817734031 0 0 500 0 0 500 0 0 8764.204629 0 0 0 0 0 2
35.7 9642 142 10 32.61428563 0 0 1.822919677 0 0 500 0 0 500 0 0 8788.295762 0 0 0 0 0 2
35.8 9641 141 10 32.79735553 0 0 1.828105861 0 0 500 0 0 500 0 0 8812.384302 0 0 0 0 0 2
35.9 9640 140 10 32.98094412 0 0 1.833292583 0 0 500 0 0 500 0 0 8836.470249 0 0 0 0 0 2
36 9639 139 10 33.16505147 0 0 1.838479843 0 0 500 0 0 500 0 0 8860.553603 0 0 0 0 0 2
36.1 9638 138 10 33.34967762 0 0 1.843667641 0 0 500 0 0 500 0 0 8884.634363 0 0 0 0 0 2
36.2 9637 137 10 33.53482264 0 0 1.848855978 0 0 500 0 0 500 0 0 8908.712529 0 0 0 0 0 2
36.3 9636 136 10 33.72048657 0 0 1.854044853 0 0 500 0 0 500 0 0 8932.788101 0 0 0 0 0 2
36.4 9635 135 10 33.90666946 0 0 1.859234266 0 0 500 0 0 500 0 0 8956.861078 0 0 0 0 0 2
36.5 9634 134 10 34.09337138 0 0 1.864424219 0 0 500 0 0 500 0 0 8980.931461 0 0 0 0 0 2
36.6 9633 133 10 34.28059238 0 0 1.86961471 0 0 500 0 0 500 0 0 9004.999249 0 0 0 0 0 2
36.7 9632 132 10 34.4683325 0 0 1.87480574 0 0 500 0 0 500 0 0 9029.064442 0 0 0 0 0 2
36.8 9631 131 10 34.65659181 0 0 1.879997308 0 0 500 0 0 500 0 0 9053.127039 0 0 0 0 0 2
36.9 9630 130 10 34.84537036 0 0 1.885189416 0 0 500 0 0 500 0 0 9077.18704 0 0 0 0 0 2
37 9629 129 10 35.0346682 0 0 1.890382064 0 0 500 0 0 500 0 0 9101.244446 0 0 0 0 0 2
37.1 9628 128 10 35.22448538 0 0 1.89557525 0 0 500 0 0 500 0 0 9125.299255 0 0 0 0 0 2
37.2 9627 127 10 35.41482197 0 0 1.900768976 0 0 500 0 0 500 0 0 9149.351467 0 0 0 0 0 2
37.3 9626 126 10 35.605678 0 0 1.905963242 0 0 500 0 0 500 0 0 9173.401082 0 0 0 0 0 2
37.4 9625 125 10 35.79705355 0 0 1.911158047 0 0 500 0 0 500 0 0 9197.448101 0 0 0 0 0 2
37.5 9624 124 10 35.98894866 0 0 1.916353392 0 0 500 0 0 500 0 0 9221.492522 0 0 0 0 0 2
37.6 9623 123 10 36.18136338 0 0 1.921549277 0 0 500 0 0 500 0 0 9245.534345 0 0 0 0 0 2
37.7 9622 122 10 36.37429777 0 0 1.926745702 0 0 500 0 0 500 0 0 9269.57357 0 0 0 0 0 2
37.8 9621 121 10 36.56775188 0 0 1.931942667 0 0 500 0 0 500 0 0 9293.610198 0 0 0 0 0 2
37.9 9620 120 10 36.76172578 0 0 1.937140172 0 0 500 0 0 500 0 0 9317.644226 0 0 0 0 0 2
38 9619 119 10 36.9562195 0 0 1.942338217 0 0 500 0 0 500 0 0 9341.675656 0 0 0 0 0 2
38.1 9618 118 10 37.15123311 0 0 1.947536803 0 0 500 0 0 500 0 0 9365.704487 0 0 0 0 0 2
38.2 9617 117 10 37.34676666 0 0 1.95273593 0 0 500 0 0 500 0 0 9389.730719 0 0 0 0 0 2
38.3 9616 116 10 37.5428202 0 0 1.957935597 0 0 500 0 0 500 0 0 9413.754351 0 0 0 0 0 2
38.4 9615 115 10 37.73939379 0 0 1.963135805 0 0 500 0 0 500 0 0 9437.775383 0 0 0 0 0 2
38.5 9614 114 10 37.93648749 0 0 1.968336554 0 0 500 0 0 500 0 0 9461.793815 0 0 0 0 0 2
38.6 9613 113 10 38.13410133 0 0 1.973537844 0 0 500 0 0 500 0 0 9485.809647 0 0 0 0 0 2
38.7 9612 112 10 38.33223539 0 0 1.978739675 0 0 500 0 0 500 0 0 9509.822878 0 0 0 0 0 2
38.8 9611 111 10 38.53088972 0 0 1.983942047 0 0 500 0 0 500 0 0 9533.833508 0 0 0 0 0 2
38.9 9610 110 10 38.73006436 0 0 1.989144961 0 0 500 0 0 500 0 0 9557.841537 0 0 0 0 0 2
39 9609 109 10 38.92975937 0 0 1.994348416 0 0 500 0 0 500 0 0 9581.846964 0 0 0 0 0 2
39.1 9608 108 10 39.12997481 0 0 1.999552413 0 0 500 0 0 500 0 0 9605.84979 0 0 0 0 0 2
39.2 9607 107 10 39.33071074 0 0 2.004756951 0 0 500 0 0 500 0 0 9629.850014 0 0 0 0 0 2
39.3 9606 106 10 39.53196719 0 0 2.009962031 0 0 500 0 0 500 0 0 9653.847636 0 0 0 0 0 2
39.4 9605 105 10 39.73374424 0 0 2.015167653 0 0 500 0 0 500 0 0 9677.842655 0 0 0 0 0 2
39.5 9604 104 10 39.93604193 0 0 2.020373817 0 0 500 0 0 500 0 0 9701.835071 0 0 0 0 0 2
39.6 9603 103 10 40.13886032 0 0 2.025580524 0 0 500 0 0 500 0 0 9725.824884 0 0 0 0 0 2
39.7 9602 102 10 40.34219946 0 0 2.030787772 0 0 500 0 0 500 0 0 9749.812094 0 0 0 0 0 2
39.8 9601 101 10 40.5460594 0 0 2.035995563 0 0 500 0 0 500 0 0 9773.7967 0 0 0 0 0 2
39.9 9600 100 10 40.75044021 0 0 2.041203896 0 0 500 0 0 500 0 0 9797.778702 0 0 0 0 0 2
40 9599 99 10 40.95534193 0 0 2.046412772 0 0 500 0 0 500 0 0 9821.7581 0 0 0 0 0 2
40.1 9598 98 10 41.16076462 0 0 2.051622191 0 0 500 0 0 500 0 0 9845.734894 0 0 0 0 0 2
40.2 9597 97 10 41.36670833 0 0 2.056832152 0 0 500 0 0 500 0 0 9869.709082 0 0 0 0 0 2
40.3 9596 96 10 41.57317312 0 0 2.062042657 0 0 500 0 0 500 0 0 9893.680666 0 0 0 0 0 2
40.4 9595 95 10 41.78015905 0 0 2.067253704 0 0 500 0 0 500 0 0 9917.649645 0 0 0 0 0 2
40.5 9594 94 10 41.98766616 0 0 2.072465295 0 0 500 0 0 500 0 0 9941.616018 0 0 0 0 0 2
40.6 9593 93 10 42.19569451 0 0 2.077677428 0 0 500 0 0 500 0 0 9965.579786 0 0 0 0 0 2
40.7 9592 92 10 42.40424415 0 0 2.082890106 0 0 500 0 0 500 0 0 9989.540947 0 0 0 0 0 2
40.8 9591 91 10 42.61331514 0 0 2.088103326 0 0 500 0 0 500 0 0 10013.4995 0 0 0 0 0 2
40.9 9590 90 10 42.82290754 0 0 2.093317091 0 0 500 0 0 500 0 0 10037.45545 0 0 0 0 0 2
41 9589 89 10 43.0330214 0 0 2.098531399 0 0 500 0 0 500 0 0 10061.40879 0 0 0 0 0 2
41.1 9588 88 10 43.24365676 0 0 2.103746251 0 0 500 0 0 500 0 0 10085.35953 0 0 0 0 0 2
41.2 9587 87 10 43.4548137 0 0 2.108961647 0 0 500 0 0 500 0 0 10109.30765 0 0 0 0 0 2
41.3 9586 86 10 43.66649225 0 0 2.114177586 0 0 500 0 0 500 0 0 10133.25317 0 0 0 0 0 2
41.4 9585 85 10 43.87869249 0 0 2.119394071 0 0 500 0 0 500 0 0 10157.19608 0 0 0 0 0 2
41.5 9584 84 10 44.09141445 0 0 2.124611099 0 0 500 0 0 500 0 0 10181.13639 0 0 0 0 0 2
41.6 9583 83 10 44.30465819 0 0 2.129828672 0 0 500 0 0 500 0 0 10205.07408 0 0 0 0 0 2
41.7 9582 82 10 44.51842378 0 0 2.135046789 0 0 500 0 0 500 0 0 10229.00917 0 0 0 0 0 2
41.8 9581 81 10 44.73271126 0 0 2.140265451 0 0 500 0 0 500 0 0 10252.94164 0 0 0 0 0 2
41.9 9580 80 10 44.94752068 0 0 2.145484658 0 0 500 0 0 500 0 0 10276.87151 0 0 0 0 0 2
42 9579 79 10 45.16285211 0 0 2.150704409 0 0 500 0 0 500 0 0 10300.79877 0 0 0 0 0 2
42.1 9578 78 10 45.3787056 0 0 2.155924706 0 0 500 0 0 500 0 0 10324.72342 0 0 0 0 0 2
42.2 9577 77 10 45.59508119 0 0 2.161145547 0 0 500 0 0 500 0 0 10348.64545 0 0 0 0 0 2
42.3 9576 76 10 45.81197896 0 0 2.166366934 0 0 500 0 0 500 0 0 10372.56488 0 0 0 0 0 2
42.4 9575 75 10 46.02939894 0 0 2.171588866 0 0 500 0 0 500 0 0 10396.4817 0 0 0 0 0 2
42.5 9574 74 10 46.2473412 0 0 2.176811344 0 0 500 0 0 500 0 0 10420.3959 0 0 0 0 0 2
42.6 9573 73 10 46.46580578 0 0 2.182034367 0 0 500 0 0 500 0 0 10444.3075 0 0 0 0 0 2
42.7 9572 72 10 46.68479276 0 0 2.187257936 0 0 500 0 0 500 0 0 10468.21648 0 0 0 0 0 2
42.8 9571 71 10 46.90430217 0 0 2.19248205 0 0 500 0 0 500 0 0 10492.12285 0 0 0 0 0 2
42.9 9570 70 10 47.12433407 0 0 2.19770671 0 0 500 0 0 500 0 0 10516.02661 0 0 0 0 0 2
43 9569 69 10 47.34488852 0 0 2.202931917 0 0 500 0 0 500 0 0 10539.92776 0 0 0 0 0 2
43.1 9568 68 10 47.56596558 0 0 2.208157669 0 0 500 0 0 500 0 0 10563.82629 0 0 0 0 0 2
43.2 9567 67 10 47.78756529 0 0 2.213383968 0 0 500 0 0 500 0 0 10587.72221 0 0 0 0 0 2
43.3 9566 66 10 48.00968771 0 0 2.218610813 0 0 500 0 0 500 0 0 10611.61552 0 0 0 0 0 2
43.4 9565 65 10 48.2323329 0 0 2.223838205 0 0 500 0 0 500 0 0 10635.50621 0 0 0 0 0 2
43.5 9564 64 10 48.45550091 0 0 2.229066143 0 0 500 0 0 500 0 0 10659.3943 0 0 0 0 0 2
43.6 9563 63 10 48.6791918 0 0 2.234294628 0 0 500 0 0 500 0 0 10683.27976 0 0 0 0 0 2
43.7 9562 62 10 48.90340562 0 0 2.239523659 0 0 500 0 0 500 0 0 10707.16261 0 0 0 0 0 2
