0	1.74e6
1	1.740000902316961e6
2	1.7400036118375012e6
3	1.7400081324226137e6
4	1.7400144679419936e6
5	1.7400226222740656e6
6	1.740032599306018e6
7	1.740044402933826e6
8	1.7400580370622873e6
9	1.7400735056050492e6
10	1.740090812484639e6
11	1.740109961632494e6
12	1.7401309569889933e6
13	1.7401538025034878e6
14	1.7401785021343292e6
15	1.7402050598489032e6
16	1.7402334796236595e6
17	1.7402637654441416e6
18	1.7402959213050203e6
19	1.740329951210125e6
20	1.7403658591724704e6
21	1.740403649214297e6
22	1.7404433253670952e6
23	1.7404848916716396e6
24	1.7405283521780223e6
25	1.7405737109456854e6
26	1.7406209720434505e6
27	1.7406701395495548e6
28	1.74072121755168e6
29	1.74077421014699e6
30	1.740829121442159e6
31	1.740885955553408e6
32	1.7409447166065376e6
33	1.7410054087369593e6
34	1.7410680360897314e6
35	1.7411326028195925e6
36	1.7411991130909945e6
37	1.7412675710781375e6
38	1.7413379809650045e6
39	1.741410346945394e6
40	1.741484673222957e6
41	1.7415609640112286e6
42	1.7416392235336662e6
43	1.7417194560236835e6
44	1.7418016657246854e6
45	1.7418858568901017e6
46	1.7419720337834265e6
47	1.7420602006782508e6
48	1.7421503618583e6
49	1.7422425216174687e6
50	1.742336684259859e6
51	1.7424328540998152e6
52	1.7425310354619597e6
53	1.7426312326812327e6
54	1.7427334501029267e6
55	1.7428376920827236e6
56	1.7429439629867342e6
57	1.743052267191534e6
58	1.7431626090841992e6
59	1.7432749930623486e6
60	1.7433894235341796e6
61	1.7435059049185046e6
62	1.7436244416447927e6
63	1.7437450381532058e6
64	1.7438676988946383e6
65	1.7439924283307577e6
66	1.7441192309340388e6
67	1.7442481111878098e6
68	1.7443790735862865e6
69	1.7445121226346137e6
70	1.744647262848906e6
71	1.7447844987562872e6
72	1.7449238348949302e6
73	1.7450652758140988e6
74	1.7452088260741862e6
75	1.745354490246758e6
76	1.7455022729145929e6
77	1.7456521786717223e6
78	1.745804212123474e6
79	1.7459583778865142e6
80	1.7461146805888854e6
81	1.7462731248700547e6
82	1.7464337153809497e6
83	1.7465964567840064e6
84	1.7467613537532086e6
85	1.7469284109741324e6
86	1.7470976331439882e6
87	1.7472690249716665e6
88	1.7474425911777786e6
89	1.747618336494701e6
90	1.747796265666621e6
91	1.7479763834495808e6
92	1.7481586946115203e6
93	1.7483432039323219e6
94	1.7485299162038588e6
95	1.7487188362300352e6
96	1.748909968826836e6
97	1.7491033188223687e6
98	1.7492988910569127e6
99	1.7494966903829626e6
100	1.7496967216652771e6
101	1.7498989897809224e6
102	1.7501034996193224e6
103	1.750310256082302e6
104	1.7505192640841384e6
105	1.750730528551605e6
106	1.7509440544240228e6
107	1.7511598466533038e6
108	1.7513779102040029e6
109	1.751598250053365e6
110	1.751820871191374e6
111	1.7520457786208016e6
112	1.7522729773572572e6
113	1.7525024724292357e6
114	1.7527342688781684e6
115	1.7529683717584738e6
116	1.7532047861376058e6
117	1.7534435170961064e6
118	1.7536845697276546e6
119	1.7539279491391184e6
120	1.7541736604506057e6
121	1.7544217087955165e6
122	1.7546720993205942e6
123	1.7549248371859768e6
124	1.7551799275652522e6
125	1.7554373756455074e6
126	1.7556971866273822e6
127	1.7559593657251254e6
128	1.756223918166644e6
129	1.756490849193559e6
130	1.7567601640612604e6
131	1.7570318680389605e6
132	1.7573059664097468e6
133	1.75758246447064e6
134	1.757861367532647e6
135	1.7581426809208177e6
136	1.7584264099742996e6
137	1.7587125600463953e6
138	1.7590011365046161e6
139	1.759292144730743e6
140	1.7595855901208795e6
141	1.7598814780855104e6
142	1.7601798140495613e6
143	1.7604806034524527e6
144	1.760783851748162e6
145	1.7610895644052783e6
146	1.7613977469070645e6
147	1.7617084047515148e6
148	1.762021543451414e6
149	1.7623371685343974e6
150	1.7626552855430124e6
151	1.762975900034777e6
152	1.7632990175822407e6
153	1.7636246437730463e6
154	1.763952784209991e6
155	1.7642834445110892e6
156	1.7646166303096323e6
157	1.7649523472542535e6
158	1.7652906010089875e6
159	1.7656313972533385e6
160	1.7659747416823378e6
161	1.7663206400066128e6
162	1.7666690979524467e6
163	1.7670201212618463e6
164	1.7673737156926056e6
165	1.767729887018371e6
166	1.7680886410287065e6
167	1.7684499835291596e6
168	1.7688139203413292e6
169	1.76918045730293e6
170	1.7695496002678613e6
171	1.769921355106273e6
172	1.7702957277046342e6
173	1.7706727239658013e6
174	1.7710523498090866e6
175	1.7714346111703257e6
176	1.7718195140019502e6
177	1.7722070642730533e6
178	1.7725972679694628e6
179	1.7729901310938112e6
180	1.7733856596656044e6
181	1.7737838597212953e6
182	1.7741847373143553e6
183	1.7745882985153447e6
184	1.7749945494119863e6
185	1.7754034961092398e6
186	1.7758151447293705e6
187	1.7762295014120296e6
188	1.7766465723143215e6
189	1.777066363610884e6
190	1.7774888814939593e6
191	1.777914132173472e6
192	1.7783421218771033e6
193	1.7787728568503682e6
194	1.779206343356692e6
195	1.7796425876774867e6
196	1.7800815961122308e6
197	1.7805233749785437e6
198	1.7809679306122684e6
199	1.7814152693675468e6
200	1.781865397616901e6
201	1.7823183217513135e6
202	1.782774048180306e6
203	1.7832325833320215e6
204	1.7836939336533048e6
205	1.7841581056097855e6
206	1.784625105685958e6
207	1.7850949403852653e6
208	1.7855676162301837e6
209	1.7860431397623045e6
210	1.786521517542418e6
211	1.7870027561505996e6
212	1.7874868621862938e6
213	1.7879738422684015e6
214	1.7884637030353635e6
215	1.788956451145249e6
216	1.789452093275843e6
217	1.7899506361247327e6
218	1.790452086409397e6
219	1.7909564508672943e6
220	1.7914637362559524e6
221	1.7919739493530574e6
222	1.7924870969565457e6
223	1.793003185884693e6
224	1.793522222976207e6
225	1.7940442150903188e6
226	1.7945691691068758e6
227	1.7950970919264348e6
228	1.7956279904703542e6
229	1.7961618716808911e6
230	1.7966987425212935e6
231	1.797238609975897e6
232	1.7977814810502194e6
233	1.7983273627710596e6
234	1.7988762621865913e6
235	1.7994281863664652e6
236	1.799983142401902e6
237	1.8005411374057964e6
238	1.8011021785128124e6
239	1.801666272879486e6
240	1.8022334276843255e6
241	1.8028036501279115e6
242	1.8033769474330011e6
243	1.8039533268446284e6
244	1.8045327956302084e6
245	1.8051153610796416e6
246	1.8057010305054185e6
247	1.8062898112427227e6
248	1.8068817106495395e6
249	1.8074767361067603e6
250	1.8080748950182917e6
251	1.8086761948111607e6
252	1.8092806429356255e6
253	1.809888246865284e6
254	1.8104990140971828e6
255	1.8111129521519286e6
256	1.8117300685737994e6
257	1.8123503709308568e6
258	1.812973866815056e6
259	1.8136005638423641e6
260	1.8142304696528693e6
261	1.8148635919108985e6
262	1.8154999383051314e6
263	1.8161395165487183e6
264	1.8167823343793955e6
265	1.8174283995596045e6
266	1.8180777198766083e6
267	1.8187303031426137e6
268	1.8193861571948887e6
269	1.820045289895885e6
270	1.8207077091333584e6
271	1.8213734228204922e6
272	1.822042438896018e6
273	1.8227147653243453e6
274	1.8233904100956775e6
275	1.8240693812261466e6
276	1.8247516867579324e6
277	1.8254373347593949e6
278	1.8261263333251977e6
279	1.8268186905764411e6
280	1.827514414660789e6
281	1.828213513752601e6
282	1.8289159960530626e6
283	1.829621869790318e6
284	1.8303311432196037e6
285	1.8310438246233817e6
286	1.8317599223114757e6
287	1.8324794446212049e6
288	1.8332023999175222e6
289	1.8339287965931525e6
290	1.8346586430687285e6
291	1.8353919477929329e6
292	1.836128719242637e6
293	1.8368689659230437e6
294	1.837612696367828e6
295	1.8383599191392811e6
296	1.8391106428284552e6
297	1.8398648760553063e6
298	1.8406226274688442e6
299	1.8413839057472753e6
300	1.8421487195981538e6
301	1.84291707775853e6
302	1.8436889889950997e6
303	1.844464462104356e6
304	1.8452435059127414e6
305	1.8460261292768011e6
306	1.8468123410833373e6
307	1.8476021502495636e6
308	1.8483955657232625e6
309	1.8491925964829428e6
310	1.8499932515379975e6
311	1.8507975399288635e6
312	1.8516054707271834e6
313	1.8524170530359657e6
314	1.8532322959897486e6
315	1.854051208754765e6
316	1.8548738005291054e6
317	1.855700080542887e6
318	1.856530058058419e6
319	1.8573637423703729e6
320	1.8582011428059516e6
321	1.8590422687250609e6
322	1.8598871295204808e6
323	1.8607357346180403e6
324	1.8615880934767919e6
325	1.8624442155891866e6
326	1.8633041104812524e6
327	1.8641677877127714e6
328	1.8650352568774605e6
329	1.8659065276031527e6
330	1.8667816095519783e6
331	1.8676605124205493e6
332	1.8685432459401437e6
333	1.869429819876893e6
334	1.870320244031968e6
335	1.871214528241769e6
336	1.8721126823781147e6
337	1.8730147163484367e6
338	1.8739206400959697e6
339	1.8748304635999468e6
340	1.875744196875795e6
341	1.8766618499753345e6
342	1.8775834329869743e6
343	1.8785089560359146e6
344	1.8794384292843475e6
345	1.8803718629316608e6
346	1.881309267214642e6
347	1.882250652407683e6
348	1.8831960288229918e6
349	1.8841454068107968e6
350	1.8850987967595612e6
351	1.8860562090961924e6
352	1.887017654286259e6
353	1.8879831428342024e6
354	1.888952685283557e6
355	1.8899262922171669e6
356	1.8909039742574082e6
357	1.8918857420664076e6
358	1.8928716063462694e6
359	1.8938615778392989e6
360	1.8948556673282294e6
361	1.895853885636452e6
362	1.896856243628244e6
363	1.8978627522090033e6
364	1.8988734223254803e6
365	1.8998882649660152e6
366	1.9009072911607742e6
367	1.90193051198199e6
368	1.9029579385442012e6
369	1.9039895820044966e6
370	1.9050254535627598e6
371	1.9060655644619162e6
372	1.90710992598818e6
373	1.908158549471307e6
374	1.9092114462848445e6
375	1.9102686278463888e6
376	1.9113301056178384e6
377	1.9123958911056542e6
378	1.9134659958611208e6
379	1.914540431480605e6
380	1.9156192096058251e6
381	1.9167023419241146e6
382	1.9177898401686908e6
383	1.9188817161189273e6
384	1.919977981600625e6
385	1.9210786484862883e6
386	1.922183728695401e6
387	1.9232932341947085e6
388	1.9244071769984956e6
389	1.9255255691688734e6
390	1.9266484228160644e6
