0	1.6424498242852918e-20
1	1.8089343986219608
2	3.6217287684888744
3	5.438395228167069
4	7.258945878716479
5	9.083392814514124
6	10.911748221657097
7	12.744024328986557
8	14.580233376569776
9	16.420387661100403
10	18.264499477767767
11	20.112581180344797
12	21.964645174728307
13	23.820703892308213
14	25.68076979891197
15	27.544855403501288
16	29.412973248887795
17	31.285135921905354
18	33.161356047794364
19	35.041646282110115
20	36.92601932336812
21	38.814487914354395
22	40.70706483060639
23	42.60376288354734
24	44.50459493008371
25	46.40957394273884
26	48.31871288843872
27	50.232024695589224
28	52.149522338542624
29	54.07121883759754
30	55.997127258998965
31	57.92726071493827
32	59.86163236355317
33	61.80025540892775
34	63.74314310109247
35	65.69030873602416
36	67.64176565564604
37	69.59752724782763
38	71.5576069463849
39	73.52201823108011
40	75.49077462762192
41	77.46388970766537
42	79.44137708881188
43	81.42325043078564
44	83.40952335719261
45	85.4002095395335
46	87.39532271416243
47	89.39487666244037
48	91.3988852107349
49	93.40736223042055
50	95.4203216378785
51	97.43777739449679
52	99.45974350667015
53	101.48623402580013
54	103.51726304829508
55	105.55284471557002
56	107.59299321404687
57	109.63772277515424
58	111.68704767532753
59	113.74098223600892
60	115.79954082364736
61	117.86273784969858
62	119.93058776050948
63	122.00310500493936
64	124.08030412253781
65	126.16219970558333
66	128.24880639143174
67	130.34013886251614
68	132.43621184634705
69	134.53704011551213
70	136.6426384876764
71	138.75302182558235
72	140.86820503704953
73	142.988203074975
74	145.11303093733295
75	147.24270366717502
76	149.37723635263015
77	151.5166441269045
78	153.66094216828165
79	155.81014570012235
80	157.96426999086475
81	160.12333040159888
82	162.28734238774905
83	164.4563213532024
84	166.63028275154727
85	168.80924208950256
86	170.9932149269181
87	173.1822168767743
88	175.37626360518234
89	177.5753708313841
90	179.77955432775218
91	181.9888299197899
92	184.2032134861314
93	186.42272095854142
94	188.6473683219155
95	190.8771716142798
96	193.11214692679133
97	195.35231040373773
98	197.59767824253743
99	199.84826669379478
100	202.10409207808488
101	204.3651707237055
102	206.63151898302698
103	208.90315326639643
104	211.1800900421375
105	213.46234583655072
106	215.74993723391324
107	218.042880876479
108	220.3411934644785
109	222.64489175611905
110	224.95399256758475
111	227.26851277303626
112	229.588469304611
113	231.9138791524232
114	234.2447593645636
115	236.5811270470999
116	238.92299936407625
117	241.27039353751374
118	243.62332684912238
119	245.98181664194453
120	248.3458802525528
121	250.7155350647622
122	253.09079852531215
123	255.4716881438663
124	257.8582214930127
125	260.2504162082638
126	262.64828998805626
127	265.05186059375114
128	267.46114584963374
129	269.87616364291387
130	272.2969319237254
131	274.7234687051268
132	277.1557920631006
133	279.59392013655395
134	282.03787112731817
135	284.4876633001488
136	286.94331498272606
137	289.4048445720441
138	291.87227051649825
139	294.3456112536863
140	296.8248852828767
141	299.3101111720741
142	301.80130755801923
143	304.2984931461894
144	306.80168671079804
145	309.31090709479463
146	311.8261732098652
147	314.347504036432
148	316.87491862365346
149	319.40843608942413
150	321.9480756203751
151	324.49385647187347
152	327.0457979680228
153	329.60391950166274
154	332.16824053436926
155	334.7387805964548
156	337.3155593966649
157	339.89859673359376
158	342.48791219879575
159	345.08352545496405
160	347.68545624277164
161	350.293724380871
162	352.9083497658944
163	355.5293523724536
164	358.15675225314016
165	360.79056953852506
166	363.4308244371591
167	366.0775372355726
168	368.7307282982756
169	371.3904180677579
170	374.0566270644885
171	376.7293758869165
172	379.4086852114704
173	382.09457579255854
174	384.7870684625685
175	387.486184131868
176	390.19194378880405
177	392.9043684997033
178	395.6234794088723
179	398.349297738597
180	401.08184478914296
181	403.82114193875566
182	406.56721064337796
183	409.3200722568032
184	412.0797481642008
185	414.8462599502389
186	417.6196292802843
187	420.39987790040294
188	423.18702763735956
189	425.981100398618
190	428.78211817234086
191	431.59010302738966
192	434.40507711332504
193	437.2270626604064
194	440.0560819795921
195	442.8921574625394
196	445.7353115816047
197	448.58556688984316
198	451.44294602100877
199	454.30747168955463
200	457.1791666906327
201	460.05805390009385
202	462.944156274488
203	465.8374968510639
204	468.7380987477692
205	471.6459851632505
206	474.5611793768534
207	477.48370474862236
208	480.41358471930084
209	483.3508428128242
210	486.29550267877215
211	489.24758802661665
212	492.2071226399262
213	495.17413039366267
214	498.14863525418116
215	501.1306612792305
216	504.1202326179527
217	507.1173735108833
218	510.1221082899511
219	513.1344613784784
220	516.1544572911808
221	519.1821206341677
222	522.2174761049414
223	525.2605484923977
224	528.311362676826
225	531.3699436299089
226	534.4363164147226
227	537.5105061857366
228	540.5925381888138
229	543.6824377612105
230	546.7802303315763
231	549.8859414199545
232	552.9995966377816
233	556.1212216878872
234	559.2508423644952
235	562.3884845532217
236	565.5341742900156
237	568.6879379735255
238	571.8498017945856
239	575.0197919973502
240	578.1979349369423
241	581.3842570794515
242	584.5787850019357
243	587.7815453924201
244	590.9925650498975
245	594.2118708843283
246	597.4394899166408
247	600.6754492787304
248	603.9197762134605
249	607.1724980746619
250	610.4336423271333
251	613.7032365466405
252	616.9813084199175
253	620.2678857446651
254	623.5629964295528
255	626.8666684942166
256	630.1789300692609
257	633.4998093962574
258	636.8293348277454
259	640.1675348272317
260	643.514437969191
261	646.8700729390653
262	650.2344685332644
263	653.6076537446227
264	656.9896577467462
265	660.3805095708681
266	663.7802383673109
267	667.1888734177141
268	670.6064441350328
269	674.0329800635385
270	677.4685108788186
271	680.9130663877769
272	684.3666765286333
273	687.8293713709239
274	691.3011811155006
275	694.782136094532
276	698.2722667715024
277	701.7716037412124
278	705.280177729779
279	708.7980195946348
280	712.325160324529
281	715.8616310395267
